generator_id,level_id,width,height,solid_density,empty_density,enemy_count,enemy_density,reward_count,reward_density,block_density,pipe_density,gap_count,gap_density,max_gap_width,linearity_r2,nonlinearity,surface_resid_std,surface_std,leniency,tile_entropy,column_entropy,unique_column_ratio,compression_ratio,within_ncd,distance_to_original_ncd,ncd_pairs,distance_to_original_centroid
mariogan,mariogan::level_61.txt,168,14,0.1288265306122449,0.8669217687074829,10,0.05952380952380952,1,0.005952380952380952,0.21428571428571427,0.07142857142857142,6,0.08333333333333333,4,0.004843603112790862,0.9951563968872091,1.9630454316551875,1.95524283986992,0.6946115711749674,0.7292284337307984,3.246149002025432,0.17261904761904762,0.08329809725158563,0.7306290283774906,0.851949864333206,1770,3.0185871604782535
mariogan,mariogan::level_62.txt,168,14,0.09651360544217687,0.9017857142857143,4,0.023809523809523808,1,0.005952380952380952,0.13095238095238096,0.05357142857142857,8,0.23809523809523808,20,0.007511245706776415,0.9924887542932236,2.0118260620904453,2.0042975658462288,0.38739030805944247,0.5587078663520415,2.8649479667433853,0.15476190476190477,0.06892177589852008,0.7306290283774906,0.851949864333206,1770,4.433978178684423
mariogan,mariogan::level_63.txt,168,14,0.11777210884353742,0.8775510204081632,11,0.06547619047619048,1,0.005952380952380952,0.13095238095238096,0.17261904761904762,8,0.19642857142857142,7,0.019382936563538844,0.9806170634364612,2.4749013894683496,2.4820641088760103,0.5337529241739208,0.7060078805674155,3.417499607168578,0.20833333333333334,0.08668076109936575,0.7306290283774906,0.851949864333206,1770,3.0524800186210133
mariogan,mariogan::level_64.txt,168,14,0.11054421768707483,0.8877551020408163,4,0.023809523809523808,1,0.005952380952380952,0.17857142857142858,0.10714285714285714,4,0.30357142857142855,26,0.0010063957252631761,0.9989936042747368,2.6049611566105026,2.585831285583033,0.33066927148108227,0.6496460428694587,3.246471701793045,0.16071428571428573,0.07568710359408033,0.7306290283774906,0.851949864333206,1770,4.209142542603156
mariogan,mariogan::level_65.txt,168,14,0.12074829931972789,0.8715986394557823,18,0.10714285714285714,1,0.005952380952380952,0.125,0.23809523809523808,0,0.0,0,0.03144436824481278,0.9685556317551872,1.3983239556048712,1.412358394964842,0.9302031680440772,0.7643818323414504,2.808886252313929,0.16666666666666666,0.0773784355179704,0.7306290283774906,0.851949864333206,1770,3.9198936464758534
mariogan,mariogan::level_66.txt,168,14,0.12074829931972789,0.8745748299319728,11,0.06547619047619048,3,0.017857142857142856,0.20238095238095238,0.06547619047619048,0,0.0,0,0.011061362147294473,0.9889386378527055,1.6604915107469278,1.6597832985280225,0.9634891084093212,0.70386095508836,2.648805962043312,0.1488095238095238,0.07441860465116279,0.7306290283774906,0.851949864333206,1770,3.999055841711435
mariogan,mariogan::level_67.txt,168,14,0.09991496598639456,0.8992346938775511,2,0.011904761904761904,0,0.0,0.17261904761904762,0.19642857142857142,4,0.2261904761904762,23,0.11682370250806995,0.88317629749193,2.2293698982292813,2.3549860630750836,0.3705050355296149,0.6195382965482747,2.896856578515345,0.15476190476190477,0.07230443974630021,0.7306290283774906,0.851949864333206,1770,5.954763445784619
mariogan,mariogan::level_68.txt,168,14,0.09906462585034014,0.8979591836734694,7,0.041666666666666664,1,0.005952380952380952,0.13095238095238096,0.1130952380952381,5,0.1488095238095238,13,0.04276842497177058,0.9572315750282294,2.1688969717964826,2.2019915228416904,0.4917294863299719,0.6078479014077178,2.613591219299103,0.15476190476190477,0.0693446088794926,0.7306290283774906,0.851949864333206,1770,4.011635654541487
mariogan,mariogan::level_69.txt,168,14,0.11054421768707483,0.8847789115646258,11,0.06547619047619048,0,0.0,0.125,0.24404761904761904,5,0.18452380952380953,17,0.00048053280815651966,0.9995194671918435,1.7299641135681318,1.7177029690249144,0.4261540158870256,0.6990595997522672,3.070931998787302,0.15476190476190477,0.07610993657505286,0.7306290283774906,0.851949864333206,1770,3.64584539155621
mariogan,mariogan::level_7.txt,168,14,0.1050170068027211,0.8903061224489796,11,0.06547619047619048,1,0.005952380952380952,0.125,0.16666666666666666,6,0.08333333333333333,3,0.007054444755302369,0.9929455552446976,1.9509718847550506,1.9455372790011576,0.715092954817791,0.6599880762494323,2.677289615720727,0.16071428571428573,0.07357293868921776,0.7306290283774906,0.851949864333206,1770,3.5852572006263634
mariogan,mariogan::level_70.txt,168,14,0.10246598639455783,0.891156462585034,15,0.08928571428571429,2,0.011904761904761904,0.18452380952380953,0.20238095238095238,4,0.05952380952380952,4,0.0006928899535195709,0.9993071100464804,1.5974009682375407,1.5879984667608413,0.714184660200006,0.697191729289795,2.657672224906228,0.1488095238095238,0.07272727272727272,0.7306290283774906,0.851949864333206,1770,3.676316933174021
mariogan,mariogan::level_71.txt,168,14,0.11224489795918367,0.8818027210884354,14,0.08333333333333333,3,0.017857142857142856,0.21428571428571427,0.19047619047619047,2,0.03571428571428571,3,0.00151220223436066,0.9984877977656393,1.872526961726152,1.8626893661729764,0.7787112972761121,0.7368739141490359,2.8202172481664625,0.15476190476190477,0.07864693446088795,0.7306290283774906,0.851949864333206,1770,3.3623744606295256
mariogan,mariogan::level_72.txt,168,14,0.12032312925170068,0.8737244897959183,14,0.08333333333333333,2,0.011904761904761904,0.26785714285714285,0.1130952380952381,5,0.15476190476190477,13,0.07871408129212365,0.9212859187078764,2.5292013598297745,2.6183032553907033,0.485849298608017,0.7420680276704398,3.4876791024605107,0.19642857142857142,0.08456659619450317,0.7306290283774906,0.851949864333206,1770,3.8703290767684333
mariogan,mariogan::level_73.txt,168,14,0.11479591836734694,0.8758503401360545,22,0.13095238095238096,3,0.017857142857142856,0.2261904761904762,0.18452380952380953,0,0.0,0,0.0005485024427753782,0.9994514975572246,1.597035453010491,1.5879363810031493,0.9213429152148664,0.7667852901175685,2.8761001165076414,0.16666666666666666,0.07864693446088795,0.7306290283774906,0.851949864333206,1770,3.9448375996560063
mariogan,mariogan::level_74.txt,168,14,0.1092687074829932,0.8843537414965986,15,0.08928571428571429,2,0.011904761904761904,0.13095238095238096,0.20238095238095238,2,0.02976190476190476,3,0.03067869010430102,0.969321309895699,1.3609054908171174,1.37376744958263,0.7811576893951865,0.707158654426773,2.7528819755288687,0.17261904761904762,0.07484143763213531,0.7306290283774906,0.851949864333206,1770,3.683951733094323
mariogan,mariogan::level_75.txt,168,14,0.10671768707482993,0.8864795918367347,16,0.09523809523809523,0,0.0,0.13690476190476192,0.11904761904761904,5,0.041666666666666664,2,0.09903961941515571,0.9009603805848443,1.3212092119114782,1.3834208907973693,0.7866858320556406,0.6675506367372321,2.5117689752992676,0.13690476190476192,0.07441860465116279,0.7306290283774906,0.851949864333206,1770,5.219418278553509
mariogan,mariogan::level_76.txt,168,14,0.1292517006802721,0.8635204081632653,17,0.10119047619047619,3,0.017857142857142856,0.2261904761904762,0.16666666666666666,1,0.011904761904761904,2,0.048689615516279705,0.9513103844837203,1.7111608823775923,1.7438674093920314,0.8401986428982849,0.8004938521011826,3.1063687691043187,0.19047619047619047,0.08202959830866807,0.7306290283774906,0.851949864333206,1770,3.3117213360122357
mariogan,mariogan::level_77.txt,168,14,0.09693877551020408,0.8988095238095238,10,0.05952380952380952,2,0.011904761904761904,0.1488095238095238,0.08928571428571429,3,0.10714285714285714,15,0.04048746693214311,0.9595125330678569,1.586414778782763,1.60898818367526,0.491991341991342,0.6139189660526703,2.7778134065087063,0.16666666666666666,0.07019027484143764,0.7306290283774906,0.851949864333206,1770,3.991315342448424
mariogan,mariogan::level_78.txt,168,14,0.10756802721088435,0.8894557823129252,7,0.041666666666666664,1,0.005952380952380952,0.20238095238095238,0.125,3,0.041666666666666664,3,7.606052656705664e-06,0.9999923939473433,1.8011081818337875,1.790098934118498,0.7840888129968357,0.6574595806827813,2.5423242143224116,0.13095238095238096,0.07019027484143764,0.7306290283774906,0.851949864333206,1770,3.997208366021822
mariogan,mariogan::level_79.txt,168,14,0.11352040816326531,0.8822278911564626,10,0.05952380952380952,1,0.005952380952380952,0.16666666666666666,0.08928571428571429,4,0.11904761904761904,12,0.00398829268387646,0.9960117073161235,1.8404388630774757,1.8319474400566722,0.5202802891000102,0.6780642288277792,3.21845087640606,0.20238095238095238,0.07780126849894292,0.7306290283774906,0.851949864333206,1770,3.340693933294261
mariogan,mariogan::level_8.txt,168,14,0.12287414965986394,0.8741496598639455,7,0.041666666666666664,0,0.0,0.10119047619047619,0.11904761904761904,3,0.15476190476190477,18,0.07808806989735817,0.9219119301026418,1.7566570807563275,1.8167919596616884,0.43340139329579563,0.6872097124945518,3.2210150598936638,0.16666666666666666,0.07484143763213531,0.7306290283774906,0.851949864333206,1770,4.257726843667656
mariogan,mariogan::level_80.txt,168,14,0.13477891156462585,0.8575680272108843,18,0.10714285714285714,4,0.023809523809523808,0.21428571428571427,0.2619047619047619,1,0.02976190476190476,5,0.01908005034449789,0.9809199496555021,1.9653056629771444,1.972337363528296,0.7244834543987088,0.8439694351688861,3.4199596829591488,0.19642857142857142,0.0879492600422833,0.7306290283774906,0.851949864333206,1770,2.4915812312073107
mariogan,mariogan::level_81.txt,168,14,0.10671768707482993,0.8881802721088435,12,0.07142857142857142,1,0.005952380952380952,0.08928571428571429,0.1488095238095238,2,0.14285714285714285,17,0.030052073387568434,0.9699479266124316,1.6570926427692634,1.6709236162291485,0.4462071202888738,0.6487838691742153,3.029841791446821,0.19642857142857142,0.07441860465116279,0.7306290283774906,0.851949864333206,1770,3.6385108837490603
mariogan,mariogan::level_82.txt,168,14,0.10076530612244898,0.8975340136054422,4,0.023809523809523808,0,0.0,0.13690476190476192,0.05952380952380952,2,0.02976190476190476,3,0.03576719112427462,0.9642328088757254,2.0613115266191917,2.0866618817999516,0.8077213247541469,0.583123334427305,2.045546017061311,0.13690476190476192,0.06215644820295983,0.7306290283774906,0.851949864333206,1770,4.487543746258484
mariogan,mariogan::level_83.txt,168,14,0.11649659863945579,0.8784013605442177,12,0.07142857142857142,0,0.0,0.11904761904761904,0.18452380952380953,0,0.0,0,0.01212939426694204,0.987870605733058,1.422432427444255,1.422594142041405,0.9515334947538338,0.7039575218980031,2.5361285956173165,0.13095238095238096,0.07019027484143764,0.7306290283774906,0.851949864333206,1770,4.289365752011051
mariogan,mariogan::level_84.txt,168,14,0.11437074829931973,0.8818027210884354,9,0.05357142857142857,1,0.005952380952380952,0.25,0.13690476190476192,1,0.023809523809523808,4,0.020229772029814574,0.9797702279701854,1.7442114520693373,1.7513485922942673,0.7764902488359667,0.7065588859029805,2.4982229885638674,0.11904761904761904,0.07188160676532769,0.7306290283774906,0.851949864333206,1770,3.6815492153982388
mariogan,mariogan::level_85.txt,168,14,0.13818027210884354,0.8554421768707483,15,0.08928571428571429,2,0.011904761904761904,0.32142857142857145,0.1488095238095238,4,0.10119047619047619,9,0.06892464773309637,0.9310753522669036,2.2754256830215898,2.3435419114554703,0.5755859897347202,0.8196328180703651,3.5779092708311793,0.17857142857142858,0.0879492600422833,0.7306290283774906,0.851949864333206,1770,3.173298833733137
mariogan,mariogan::level_86.txt,168,14,0.11181972789115646,0.8856292517006803,6,0.03571428571428571,1,0.005952380952380952,0.23809523809523808,0.125,1,0.011904761904761904,2,0.048190607874395996,0.951809392125604,1.5831424177845914,1.6129201677569092,0.8714875438080533,0.6868079054389632,2.5142559414719114,0.10714285714285714,0.07103594080338266,0.7306290283774906,0.851949864333206,1770,4.34108775150528
mariogan,mariogan::level_87.txt,168,14,0.11096938775510204,0.8873299319727891,4,0.023809523809523808,0,0.0,0.14285714285714285,0.125,7,0.2261904761904762,12,2.5981861219936953e-05,0.9999740181387801,2.646373038514957,2.6279653298115173,0.4608724100327153,0.6519864531687108,3.3322238956044155,0.16666666666666666,0.08202959830866807,0.7306290283774906,0.851949864333206,1770,3.89373275842988
mariogan,mariogan::level_88.txt,168,14,0.10034013605442177,0.8954081632653061,10,0.05952380952380952,1,0.005952380952380952,0.10119047619047619,0.17261904761904762,6,0.20833333333333334,20,4.947015005862809e-06,0.9999950529849941,2.1160118357791156,2.100627650474955,0.3938983261518064,0.6413504956382216,3.1279107801310215,0.19047619047619047,0.07864693446088795,0.7306290283774906,0.851949864333206,1770,3.8453095794182772
mariogan,mariogan::level_89.txt,168,14,0.09438775510204081,0.9030612244897959,6,0.03571428571428571,0,0.0,0.07142857142857142,0.11904761904761904,10,0.18452380952380953,5,0.10368178823206375,0.8963182117679362,2.2712256264728943,2.3823918076855013,0.5767710371819961,0.5736589304026951,2.659709587740001,0.17857142857142858,0.07315010570824525,0.7306290283774906,0.851949864333206,1770,5.377552958705558
mariogan,mariogan::level_9.txt,168,14,0.12670068027210885,0.8698979591836735,8,0.047619047619047616,1,0.005952380952380952,0.19642857142857142,0.125,5,0.18452380952380953,18,0.0008681484119134053,0.9991318515880866,2.0318306414566742,2.018141572874229,0.4231959127082668,0.7207104536089659,3.58183780077402,0.20238095238095238,0.0824524312896406,0.7306290283774906,0.851949864333206,1770,3.2257289731852428
mariogan,mariogan::level_90.txt,168,14,0.11947278911564625,0.8732993197278912,17,0.10119047619047619,3,0.017857142857142856,0.09523809523809523,0.19047619047619047,2,0.06547619047619048,10,0.003388963287044411,0.9966110367129556,1.4149952068313096,1.4083420463675425,0.5830050613059595,0.7260366688302278,3.011807514199495,0.19047619047619047,0.08076109936575053,0.7306290283774906,0.851949864333206,1770,3.2437937744912735
mariogan,mariogan::level_91.txt,168,14,0.11267006802721088,0.8847789115646258,6,0.03571428571428571,0,0.0,0.08928571428571429,0.14285714285714285,9,0.20238095238095238,8,0.0012121133548411711,0.9987878866451588,1.8239569915629363,1.8118858932450084,0.5191863918342206,0.6475111212325025,3.1297619135551136,0.15476190476190477,0.08118393234672304,0.7306290283774906,0.851949864333206,1770,3.7127059442908426
mariogan,mariogan::level_92.txt,168,14,0.11734693877551021,0.8775510204081632,12,0.07142857142857142,2,0.011904761904761904,0.22023809523809523,0.20833333333333334,1,0.08333333333333333,14,0.0031676914726059824,0.996832308527394,1.7613449624473416,1.7526484067969441,0.5182801664355062,0.7499061963237954,3.3618634246410295,0.20238095238095238,0.08498942917547568,0.7306290283774906,0.851949864333206,1770,3.045151732142755
mariogan,mariogan::level_93.txt,168,14,0.08673469387755102,0.9107142857142857,6,0.03571428571428571,0,0.0,0.06547619047619048,0.07738095238095238,4,0.1488095238095238,17,0.0544744242131594,0.9455255757868406,1.4205642672099466,1.4508023939209973,0.445989248531599,0.5257233130558204,2.3398762362443084,0.13690476190476192,0.0638477801268499,0.7306290283774906,0.851949864333206,1770,4.967600520425011
mariogan,mariogan::level_94.txt,168,14,0.12074829931972789,0.8732993197278912,14,0.08333333333333333,5,0.02976190476190476,0.16071428571428573,0.13095238095238096,1,0.08928571428571429,15,0.03628579874358717,0.9637142012564128,1.6643208763876467,1.6842466400187774,0.504859022556391,0.7168016767238258,3.0050407567885538,0.17261904761904762,0.07568710359408033,0.7306290283774906,0.851949864333206,1770,3.0609096686910053
mariogan,mariogan::level_95.txt,168,14,0.10119047619047619,0.8954081632653061,8,0.047619047619047616,3,0.017857142857142856,0.17261904761904762,0.07738095238095238,3,0.023809523809523808,2,0.2579242746724214,0.7420757253275786,1.2098832786321043,1.395902050362356,0.8463557674065643,0.627931495710206,2.314589968996976,0.13690476190476192,0.06638477801268498,0.7306290283774906,0.851949864333206,1770,11.027019618043681
mariogan,mariogan::level_96.txt,168,14,0.10374149659863946,0.8894557823129252,16,0.09523809523809523,1,0.005952380952380952,0.16666666666666666,0.14285714285714285,4,0.07142857142857142,4,0.002835214343150816,0.9971647856568492,1.7877070678833553,1.7789516910532732,0.6950718390804598,0.673864211938582,2.76064188131007,0.1488095238095238,0.07315010570824525,0.7306290283774906,0.851949864333206,1770,3.657576576363708
mariogan,mariogan::level_97.txt,168,14,0.11564625850340136,0.8737244897959183,25,0.1488095238095238,1,0.005952380952380952,0.20238095238095238,0.22023809523809523,1,0.023809523809523808,4,0.1727909396185029,0.8272090603814971,1.4652159709209325,1.6011410268135,0.7354558926891791,0.7789072236722566,2.8581962577147535,0.16666666666666666,0.0828752642706131,0.7306290283774906,0.851949864333206,1770,7.425486505537811
mariogan,mariogan::level_98.txt,168,14,0.13222789115646258,0.8639455782312925,9,0.05357142857142857,1,0.005952380952380952,0.22023809523809523,0.1130952380952381,7,0.16666666666666666,12,0.05674770096135584,0.9432522990386442,2.5440844325611334,2.60220447775426,0.4926695451006332,0.7414782121466029,3.72413172901639,0.22023809523809523,0.0854122621564482,0.7306290283774906,0.851949864333206,1770,3.2873249750065776
mariogan,mariogan::level_99.txt,168,14,0.10884353741496598,0.8886054421768708,6,0.03571428571428571,2,0.011904761904761904,0.19047619047619047,0.08928571428571429,4,0.125,9,0.05289277077433652,0.9471072292256635,1.8605430132995966,1.8990867319142273,0.5668584260051326,0.6458944345541985,2.9273167420079593,0.16071428571428573,0.07568710359408033,0.7306290283774906,0.851949864333206,1770,3.797318647153919
mariogpt,mariogpt::level_000.txt,150,14,0.19047619047619047,0.7971428571428572,15,0.1,27,0.18,1.5,0.16,7,0.14666666666666667,7,0.4692604686906817,0.5307395313093183,2.260942061088474,3.0816992492137394,0.6511395348837209,1.1239819283906582,4.650723950503043,0.37333333333333335,0.10884997633696167,0.7624339739920093,0.8538973407606367,1770,19.442598611991926
mariogpt,mariogpt::level_001.txt,150,14,0.1761904761904762,0.8180952380952381,10,0.06666666666666667,6,0.04,0.19333333333333333,0.25333333333333335,5,0.08666666666666667,5,0.19243772422651406,0.8075622757734859,3.380505267839087,3.7350072504625738,0.677207326007326,0.9214826243022752,2.8859692234639125,0.21333333333333335,0.08518693800283957,0.7624339739920093,0.8538973407606367,1770,7.97030401269982
mariogpt,mariogpt::level_002.txt,150,14,0.10809523809523809,0.8738095238095238,8,0.05333333333333334,34,0.22666666666666666,0.2733333333333333,0.13333333333333333,9,0.30666666666666664,13,0.018481807049080312,0.9815181929509197,1.8185729397451598,1.821217586147726,0.49185563093622797,0.8046537303067388,3.9343557025593876,0.24666666666666667,0.0955986748698533,0.7624339739920093,0.8538973407606367,1770,3.5666688795848036
mariogpt,mariogpt::level_003.txt,150,14,0.10428571428571429,0.8847619047619047,3,0.02,22,0.14666666666666667,0.14,0.0,8,0.5266666666666666,39,0.07182570623089624,0.9281742937691038,2.1253356197220987,2.1878798092357314,0.2876872453613598,0.6259201287296419,4.34954041807294,0.26,0.08471367723615712,0.7624339739920093,0.8538973407606367,1770,5.039437852124604
mariogpt,mariogpt::level_004.txt,150,14,0.1719047619047619,0.8223809523809524,12,0.08,21,0.14,0.35333333333333333,0.0,7,0.20666666666666667,10,0.01873603851842387,0.9812639614815761,3.4389720064842977,3.4433077939222394,0.5376075976457999,0.8419465624759216,3.7363593429715762,0.25333333333333335,0.0832938949361098,0.7624339739920093,0.8538973407606367,1770,2.638959996688729
